country_name,player_name,country_code,age,continent,Value,fifa_score,Club,Salary,salary_n,value_n
Mali,S. Diarra,ML,22,AF,€400K,Fifa Score,RC Lens,€2K,2000,400000
Mali,A. Keita,ML,23,AF,€450K,Fifa Score,Le Havre AC,€2K,2000,450000
Mali,C. Traoré,ML,25,AF,€400K,Fifa Score,ES Troyes AC,€4K,4000,400000
Mali,I. Tandia,ML,23,AF,€500K,Fifa Score,Tours FC,€1K,1000,500000
Mali,M. Fofana,ML,32,AF,€260K,Fifa Score,RC Lens,€3K,3000,260000
Mali,Y. Koné,ML,21,AF,€600K,Fifa Score,Stade de Reims,€8K,8000,600000
Mali,D. Samassekou,ML,21,AF,€775K,Fifa Score,FC Red Bull Salzburg,€6K,6000,775000
Mali,R. Kouamé,ML,20,AF,€675K,Fifa Score,LOSC Lille,€8K,8000,675000
Mali,M. N'Diaye,ML,27,AF,€500K,Fifa Score,Royal Antwerp FC,€4K,4000,500000
Mali,I. Diallo,ML,20,AF,€775K,Fifa Score,KAS Eupen,€3K,3000,775000
Mali,M. Dembélé,ML,28,AF,€675K,Fifa Score,Le Havre AC,€3K,3000,675000
Mali,O. Sissoko,ML,29,AF,€500K,Fifa Score,Le Havre AC,€2K,2000,500000
Mali,O. Cissé,ML,26,AF,€650K,Fifa Score,Milton Keynes Dons,€4K,4000,650000
Mali,A. Mallé,ML,19,AF,€1.4M,Fifa Score,Udinese,€9K,9000,1.4000000
Mali,S. Yatabaré,ML,28,AF,€900K,Fifa Score,Royal Antwerp FC,€17K,17000,900000
Mali,C. Diarra,ML,25,AF,€1.2M,Fifa Score,Tours FC,€5K,5000,1.2000000
Mali,F. Sacko,ML,22,AF,€1.2M,Fifa Score,Vitória Guimarães,€5K,5000,1.2000000
Mali,S. Diarra,ML,33,AF,€550K,Fifa Score,Valenciennes FC,€4K,4000,550000
Mali,N. Dicko,ML,25,AF,€1.3M,Fifa Score,Hull City,€8K,8000,1.3000000
Mali,C. Keita,ML,20,AF,€1.6M,Fifa Score,Bologna,€12K,12000,1.6000000
Mali,M. Yatabaré,ML,31,AF,€950K,Fifa Score,Kardemir Karabükspor,€10K,10000,950000
Mali,Y. Bissouma,ML,20,AF,€2.8M,Fifa Score,LOSC Lille,€21K,21000,2.8000000
Mali,A. Sissoko,ML,27,AF,€1.5M,Fifa Score,Akhisar Belediyespor,€12K,12000,1.5000000
Mali,M. Doumbia,ML,22,AF,€2.7M,Fifa Score,FC Rostov,€22K,22000,2.7000000
Mali,L. Coulibaly,ML,21,AF,€3.3M,Fifa Score,Angers SCO,€13K,13000,3.3000000
Mali,A. Traoré,ML,22,AF,€3.4M,Fifa Score,AS Monaco,€19K,19000,3.4000000
Mali,O. Coulibaly,ML,27,AF,€2.6M,Fifa Score,Panathinaikos FC,€1K,1000,2.6000000
Mali,Y. Sylla,ML,26,AF,€3.3M,Fifa Score,Panathinaikos FC,€1K,1000,3.3000000
Mali,B. Sako,ML,29,AF,€3M,Fifa Score,Crystal Palace,€36K,36000,3000000
Mali,A. Diaby,ML,26,AF,€3.7M,Fifa Score,Club Brugge KV,€17K,17000,3.7000000
Mali,B. Touré,ML,25,AF,€3.4M,Fifa Score,AJ Auxerre,€6K,6000,3.4000000
Mali,S. Sow,ML,28,AF,€3.6M,Fifa Score,Dinamo Moscow,€31K,31000,3.6000000
Mali,H. Traoré,ML,25,AF,€4.1M,Fifa Score,Stade Rennais FC,€20K,20000,4.1000000
Mali,K. Coulibaly,ML,25,AF,€5M,Fifa Score,FC Nantes,€24K,24000,5000000
Mali,A. Touré,ML,21,AF,€5M,Fifa Score,AS Monaco,€22K,22000,5000000
Mali,M. Samassa,ML,27,AF,€4.4M,Fifa Score,ES Troyes AC,€17K,17000,4.4000000
Mali,A. Niane,ML,24,AF,€7M,Fifa Score,ES Troyes AC,€22K,22000,7000000
Mali,M. Wagué,ML,26,AF,€6M,Fifa Score,Watford,€24K,24000,6000000
Mali,M. Marega,ML,26,AF,€9.5M,Fifa Score,FC Porto,€17K,17000,9.5000000
Mauritania,A. Ba,MR,23,AF,€425K,Fifa Score,AJ Auxerre,€1K,1000,425000
Mauritania,D. Guidileye,MR,27,AF,€1.7M,Fifa Score,Gençlerbirliği SK,€12K,12000,1.7000000
Mauritius,K. Bru,MU,28,AF,€750K,Fifa Score,Ipswich Town,€13K,13000,750000
Morocco,A. Talal,MA,21,AF,€80K,Fifa Score,US Orléans Loiret Football,€1K,1000,80000
Morocco,A. Azbague,MA,22,AF,€170K,Fifa Score,Valenciennes FC,€1K,1000,170000
Morocco,M. Haddachi,MA,20,AF,€280K,Fifa Score,ADO Den Haag,€1K,1000,280000
Morocco,M. Sanhaji,MA,18,AF,€280K,Fifa Score,CD Numancia,€1K,1000,280000
Morocco,S. Amallah,MA,20,AF,€425K,Fifa Score,Royal Excel Mouscron,€2K,2000,425000
Morocco,A. Benchaib,MA,19,AF,€475K,Fifa Score,Sporting Lokeren,€2K,2000,475000
Morocco,S. Kiyine,MA,19,AF,€475K,Fifa Score,Salernitana,€2K,2000,475000
Morocco,S. Bidaoui,MA,27,AF,€375K,Fifa Score,Avellino,€1K,1000,375000
Morocco,H. Al Ghaddioui,MA,26,AF,€450K,Fifa Score,Sportfreunde Lotte,€1K,1000,450000
Morocco,H. Mendyl,MA,19,AF,€550K,Fifa Score,LOSC Lille,€3K,3000,550000
Morocco,A. Sabiri,MA,20,AF,€875K,Fifa Score,Huddersfield Town,€10K,10000,875000
Morocco,F. Moufi,MA,21,AF,€575K,Fifa Score,Tondela,€1K,1000,575000
Morocco,R. Mmaee,MA,20,AF,€750K,Fifa Score,Waasland-Beveren,€4K,4000,750000
Morocco,H. Khaloua,MA,22,AF,€625K,Fifa Score,UD Almería,€3K,3000,625000
Morocco,M. El Allouchi,MA,22,AF,€725K,Fifa Score,NAC Breda,€3K,3000,725000
Morocco,N. Jaadi,MA,21,AF,€800K,Fifa Score,Udinese,€7K,7000,800000
Morocco,M. Abarhoun,MA,28,AF,€450K,Fifa Score,Moreirense FC,€2K,2000,450000
Morocco,Anuar,MA,22,AF,€750K,Fifa Score,Real Valladolid,€2K,2000,750000
Morocco,H. Sakhi,MA,21,AF,€775K,Fifa Score,AJ Auxerre,€4K,4000,775000
Morocco,S. Lagrou,MA,25,AF,€550K,Fifa Score,Al Nassr,€9K,9000,550000
Morocco,I. Chebake,MA,27,AF,€500K,Fifa Score,Evkur Yeni Malatyaspor,€4K,4000,500000
Morocco,M. El Hankouri,MA,20,AF,€1.2M,Fifa Score,Willem II,€4K,4000,1.2000000
Morocco,B. Ould-Chikh,MA,19,AF,€900K,Fifa Score,FC Utrecht,€2K,2000,900000
Morocco,S. Alami,MA,24,AF,€850K,Fifa Score,Paris FC,€2K,2000,850000
Morocco,F. Rherras,MA,24,AF,€825K,Fifa Score,KV Mechelen,€7K,7000,825000
Morocco,Y. Bnou-Marzouk,MA,21,AF,€1.4M,Fifa Score,FC Lugano,€5K,5000,1.4000000
Morocco,A. Messaoud,MA,26,AF,€950K,Fifa Score,Excelsior,€7K,7000,950000
Morocco,Z. El Azzouzi,MA,21,AF,€1.1M,Fifa Score,Excelsior,€7K,7000,1.1000000
Morocco,O. Bouy,MA,24,AF,€1M,Fifa Score,C.D. Leonesa S.A.D.,€16K,16000,1000000
Morocco,Z. Bergdich,MA,28,AF,€900K,Fifa Score,FC Sochaux-Montbéliard,€7K,7000,900000
Morocco,T. Tissoudali,MA,24,AF,€1.2M,Fifa Score,VVV-Venlo,€5K,5000,1.2000000
Morocco,Y. En-Nesyri,MA,20,AF,€1.7M,Fifa Score,Málaga CF,€12K,12000,1.7000000
Morocco,A. Kantari,MA,32,AF,€600K,Fifa Score,Valenciennes FC,€4K,4000,600000
Morocco,N. Aankour,MA,23,AF,€1.5M,Fifa Score,Korona Kielce,€4K,4000,1.5000000
Morocco,A. El Messaoudi,MA,21,AF,€1.3M,Fifa Score,KV Mechelen,€7K,7000,1.3000000
Morocco,O. El Hajjam,MA,26,AF,€1.1M,Fifa Score,Amiens SC Football,€11K,11000,1.1000000
Morocco,Y. Abdelhamid,MA,29,AF,€1.4M,Fifa Score,Stade de Reims,€7K,7000,1.4000000
Morocco,A. Taarabt,MA,28,AF,€1.8M,Fifa Score,Genoa,€9K,9000,1.8000000
Morocco,Y. Hadji,MA,37,AF,€625K,Fifa Score,AS Nancy Lorraine,€5K,5000,625000
Morocco,M. Fouzair,MA,25,AF,€2.2M,Fifa Score,Al Nassr,€25K,25000,2.2000000
Morocco,M. Chrétien,MA,32,AF,€1M,Fifa Score,AS Nancy Lorraine,€6K,6000,1000000
Morocco,Munir,MA,28,AF,€1.4M,Fifa Score,CD Numancia,€6K,6000,1.4000000
Morocco,A. Hakimi,MA,18,AF,€3M,Fifa Score,Real Madrid CF,€37K,37000,3000000
Morocco,A. Harit,MA,20,AF,€4.2M,Fifa Score,FC Schalke 04,€19K,19000,4.2000000
Morocco,R. Alioui,MA,25,AF,€3.1M,Fifa Score,Nîmes Olympique,€5K,5000,3.1000000
Morocco,A. Tighadouini,MA,24,AF,€3.2M,Fifa Score,FC Twente,€14K,14000,3.2000000
Morocco,Y. Mokhtar,MA,25,AF,€2.8M,Fifa Score,PEC Zwolle,€8K,8000,2.8000000
Morocco,Y. Bounou,MA,26,AF,€2.1M,Fifa Score,Girona CF,€12K,12000,2.1000000
Morocco,K. Boutaïb,MA,30,AF,€2.3M,Fifa Score,Evkur Yeni Malatyaspor,€12K,12000,2.3000000
Morocco,I. Bel Hassani,MA,24,AF,€4.1M,Fifa Score,AZ Alkmaar,€7K,7000,4.1000000
Morocco,A. Kali,MA,26,AF,€3.7M,Fifa Score,FC Utrecht,€9K,9000,3.7000000
Morocco,Y. Ait Bennasser,MA,20,AF,€5M,Fifa Score,SM Caen,€17K,17000,5000000
Morocco,M. El Kabir,MA,28,AF,€3.2M,Fifa Score,Antalyaspor,€15K,15000,3.2000000
Morocco,Y. Bammou,MA,25,AF,€4M,Fifa Score,FC Nantes,€17K,17000,4000000
Morocco,Manuel da Costa,MA,31,AF,€2.1M,Fifa Score,İstanbul Başakşehir FK,€16K,16000,2.1000000
Morocco,F. Chafik,MA,30,AF,€2.2M,Fifa Score,Dijon FCO,€13K,13000,2.2000000
Morocco,A. Bouhaddouz,MA,30,AF,€3.9M,Fifa Score,FC St. Pauli,€21K,21000,3.9000000
Morocco,A. Lazaar,MA,25,AF,€4.4M,Fifa Score,Benevento Calcio,€50K,50000,4.4000000
Morocco,O. Assaidi,MA,28,AF,€4M,Fifa Score,FC Twente,€12K,12000,4000000
Morocco,O. Tannane,MA,23,AF,€7.5M,Fifa Score,UD Las Palmas,€28K,28000,7.5000000
Morocco,S. Amrabat,MA,20,AF,€8.5M,Fifa Score,Feyenoord,€13K,13000,8.5000000
Morocco,M. Mahi,MA,23,AF,€7.5M,Fifa Score,FC Groningen,€12K,12000,7.5000000
Morocco,Z. Labyad,MA,24,AF,€8.5M,Fifa Score,FC Utrecht,€11K,11000,8.5000000
Morocco,N. El Zhar,MA,30,AF,€6.5M,Fifa Score,CD Leganés,€23K,23000,6.5000000
Morocco,F. Fajr,MA,28,AF,€6.5M,Fifa Score,Getafe CF,€23K,23000,6.5000000
Morocco,A. Regattin,MA,25,AF,€9M,Fifa Score,Osmanlıspor,€21K,21000,9000000
Morocco,R. Saïss,MA,27,AF,€7.5M,Fifa Score,Wolverhampton Wanderers,€51K,51000,7.5000000
Morocco,N. Dirar,MA,31,AF,€7M,Fifa Score,Fenerbahçe SK,€66K,66000,7000000
Morocco,Y. Ayoub,MA,23,AF,€10M,Fifa Score,FC Utrecht,€13K,13000,10000000
Morocco,A. Chahechouhe,MA,30,AF,€7.5M,Fifa Score,Fenerbahçe SK,€66K,66000,7.5000000
Morocco,Z. Feddal,MA,27,AF,€8.5M,Fifa Score,Real Betis Balompié,€24K,24000,8.5000000
Morocco,M. Carcela-González,MA,28,AF,€9M,Fifa Score,Olympiakos CFP,€1K,1000,9000000
Morocco,N. Amrabat,MA,30,AF,€12M,Fifa Score,CD Leganés,€69K,69000,12000000
Morocco,S. Boufal,MA,23,AF,€17M,Fifa Score,Southampton,€90K,90000,17000000
Morocco,K. El Ahmadi,MA,32,AF,€11M,Fifa Score,Feyenoord,€23K,23000,11000000
Morocco,Y. Belhanda,MA,27,AF,€18.5M,Fifa Score,Galatasaray SK,€71K,71000,18.5000000
Morocco,H. Ziyech,MA,24,AF,€23M,Fifa Score,Ajax,€16K,16000,23000000
Morocco,M. Benatia,MA,30,AF,€23M,Fifa Score,Juventus,€145K,145000,23000000
Mozambique,Gildo,MZ,22,AF,€1M,Fifa Score,CS Marítimo,€3K,3000,1000000
Mozambique,Zainadine,MZ,29,AF,€4.4M,Fifa Score,CS Marítimo,€10K,10000,4.4000000
Mozambique,Mexer,MZ,28,AF,€8M,Fifa Score,Stade Rennais FC,€26K,26000,8000000
Namibia,R. Nyambe,NA,19,AF,€700K,Fifa Score,Blackburn Rovers,€1K,1000,700000
Namibia,M. Starke,NA,26,AF,€750K,Fifa Score,FC Carl Zeiss Jena,€1K,1000,750000
Niger,O. Bonnes,NE,27,AF,€475K,Fifa Score,GwangJu FC,€2K,2000,475000
Niger,S. Koita,NE,23,AF,€1.5M,Fifa Score,Amiens SC Football,€11K,11000,1.5000000
Niger,M. Maâzou,NE,28,AF,€4.1M,Fifa Score,RC Lens,€12K,12000,4.1000000
Nigeria,J. Umerah,NG,20,AF,€130K,Fifa Score,Wycombe Wanderers,€2K,2000,130000
Nigeria,F. Onyeka,NG,19,AF,€100K,Fifa Score,FC Midtjylland,€2K,2000,100000
Nigeria,I. Boye,NG,20,AF,€160K,Fifa Score,Örebro SK,€1K,1000,160000
Nigeria,F. Shomotun,NG,20,AF,€160K,Fifa Score,Barnet,€2K,2000,160000
Nigeria,C. Egbuchulam,NG,25,AF,€120K,Fifa Score,BK Häcken,€1K,1000,120000
Nigeria,C. Omeje,NG,27,AF,€120K,Fifa Score,AFC Eskilstuna,€1K,1000,120000
Nigeria,S. Akinola,NG,24,AF,€140K,Fifa Score,Barnet,€2K,2000,140000
Nigeria,H. Garba,NG,23,AF,€140K,Fifa Score,Djurgårdens IF,€1K,1000,140000
Nigeria,J. Debayo,NG,20,AF,€160K,Fifa Score,Leicester City,€6K,6000,160000
Nigeria,V. Onovo,NG,21,AF,€200K,Fifa Score,HJK Helsinki,€1K,1000,200000
Nigeria,B. Osayi-Samuel,NG,19,AF,€240K,Fifa Score,Queens Park Rangers,€2K,2000,240000
Nigeria,I. Akinade,NG,23,AF,€210K,Fifa Score,Bohemian FC,€1K,1000,210000
Nigeria,M. Ebiye,NG,20,AF,€270K,Fifa Score,Lillestrøm SK,€1K,1000,270000
Nigeria,A. Ikedi,NG,18,AF,€290K,Fifa Score,FK Haugesund,€2K,2000,290000
Nigeria,E. Ekpolo,NG,22,AF,€170K,Fifa Score,Fleetwood Town,€1K,1000,170000
Nigeria,D. Alampasu,NG,20,AF,€240K,Fifa Score,CD Feirense,€1K,1000,240000
Nigeria,J. Collins,NG,22,AF,€240K,Fifa Score,SC Paderborn 07,€1K,1000,240000
Nigeria,S. Seth,NG,19,AF,€425K,Fifa Score,Evkur Yeni Malatyaspor,€1K,1000,425000
Nigeria,C. Ezeh,NG,19,AF,€375K,Fifa Score,Lillestrøm SK,€1K,1000,375000
Nigeria,S. Erimuya,NG,19,AF,€325K,Fifa Score,Cádiz C.F.,€1K,1000,325000
Nigeria,S. Amuzie,NG,21,AF,€325K,Fifa Score,FC Lugano,€4K,4000,325000
Nigeria,K. Etuhu,NG,29,AF,€240K,Fifa Score,Carlisle United,€3K,3000,240000
Nigeria,E. Eze,NG,20,AF,€450K,Fifa Score,SK Sturm Graz,€4K,4000,450000
Nigeria,D. Okereke,NG,19,AF,€450K,Fifa Score,La Spezia,€1K,1000,450000
Nigeria,S. Ohawuchi,NG,27,AF,€325K,Fifa Score,Al Qadisiyah,€4K,4000,325000
Nigeria,C. Ejuke,NG,19,AF,€525K,Fifa Score,Vålerenga Fotball,€1K,1000,525000
Nigeria,E. Apeh,NG,20,AF,€675K,Fifa Score,Lorca Deportiva CF,€2K,2000,675000
Nigeria,A. Bala,NG,20,AF,€500K,Fifa Score,SV Zulte-Waregem,€3K,3000,500000
Nigeria,A. Nura,NG,19,AF,€450K,Fifa Score,Roma,€5K,5000,450000
Nigeria,F. Obilor,NG,26,AF,€325K,Fifa Score,HJK Helsinki,€1K,1000,325000
Nigeria,S. Ibrahim,NG,20,AF,€475K,Fifa Score,FK Haugesund,€1K,1000,475000
Nigeria,F. Ladapo,NG,24,AF,€400K,Fifa Score,Crystal Palace,€9K,9000,400000
Nigeria,C. Udoji,NG,30,AF,€290K,Fifa Score,Lillestrøm SK,€1K,1000,290000
Nigeria,K. John,NG,18,AF,€525K,Fifa Score,Rio Ave FC,€1K,1000,525000
Nigeria,J. Pius,NG,21,AF,€500K,Fifa Score,Tondela,€1K,1000,500000
Nigeria,I. Anthony,NG,19,AF,€425K,Fifa Score,FK Haugesund,€1K,1000,425000
Nigeria,O. George,NG,22,AF,€475K,Fifa Score,KAS Eupen,€2K,2000,475000
Nigeria,D. Chima Chukwu,NG,26,AF,€450K,Fifa Score,Legia Warszawa,€2K,2000,450000
Nigeria,K. Ojo,NG,28,AF,€475K,Fifa Score,Lyngby BK,€4K,4000,475000
Nigeria,U. Hassan Sale,NG,21,AF,€800K,Fifa Score,Viking FK,€1K,1000,800000
Nigeria,I. Abdullahi,NG,20,AF,€700K,Fifa Score,FK Austria Wien,€6K,6000,700000
Nigeria,O. Aina,NG,20,AF,€900K,Fifa Score,Hull City,€3K,3000,900000
Nigeria,C. Nwakali,NG,20,AF,€850K,Fifa Score,Sogndal,€1K,1000,850000
Nigeria,V. Solomon-Otabor,NG,21,AF,€775K,Fifa Score,Blackpool,€6K,6000,775000
Nigeria,S. Ajayi,NG,23,AF,€675K,Fifa Score,Rotherham United,€3K,3000,675000
Nigeria,T. Awoniyi,NG,19,AF,€800K,Fifa Score,Royal Excel Mouscron,€15K,15000,800000
Nigeria,H. Akpan,NG,25,AF,€550K,Fifa Score,Burton Albion,€4K,4000,550000
Nigeria,A. Gero,NG,23,AF,€625K,Fifa Score,Östersunds FK,€2K,2000,625000
Nigeria,S. Ameobi,NG,35,AF,€210K,Fifa Score,Notts County,€5K,5000,210000
Nigeria,M. Ogbu,NG,26,AF,€675K,Fifa Score,IK Sirius,€1K,1000,675000
Nigeria,J. Adebanjo,NG,23,AF,€625K,Fifa Score,Vitória Setúbal,€2K,2000,625000
Nigeria,K. Nwakali,NG,19,AF,€1M,Fifa Score,VVV-Venlo,€13K,13000,1000000
Nigeria,V. Osimhen,NG,18,AF,€1.1M,Fifa Score,VfL Wolfsburg,€10K,10000,1.1000000
Nigeria,C. Ezeh,NG,19,AF,€775K,Fifa Score,Portimonense SC,€2K,2000,775000
Nigeria,M. Omoh,NG,25,AF,€650K,Fifa Score,Örebro SK,€2K,2000,650000
Nigeria,T. Ebuehi,NG,21,AF,€750K,Fifa Score,ADO Den Haag,€3K,3000,750000
Nigeria,O. Azubuike,NG,20,AF,€925K,Fifa Score,Evkur Yeni Malatyaspor,€3K,3000,925000
Nigeria,B. Innocent,NG,21,AF,€925K,Fifa Score,Malmö FF,€2K,2000,925000
Nigeria,O. Orji,NG,19,AF,€1.4M,Fifa Score,Bologna,€9K,9000,1.4000000
Nigeria,M. Tagbajumi,NG,29,AF,€650K,Fifa Score,Lillestrøm SK,€2K,2000,650000
Nigeria,S. Umar,NG,20,AF,€1.5M,Fifa Score,Torino,€27K,27000,1.5000000
Nigeria,K. Onuegbu,NG,31,AF,€675K,Fifa Score,MSV Duisburg,€5K,5000,675000
Nigeria,B. Enobakhare,NG,19,AF,€1.4M,Fifa Score,Wolverhampton Wanderers,€16K,16000,1.4000000
Nigeria,B. Ogbeche,NG,32,AF,€600K,Fifa Score,Willem II,€8K,8000,600000
Nigeria,R. Azeez,NG,24,AF,€900K,Fifa Score,CD Lugo,€5K,5000,900000
Nigeria,K. Madu,NG,21,AF,€975K,Fifa Score,SV Zulte-Waregem,€7K,7000,975000
Nigeria,G. Arokoyo,NG,24,AF,€1.1M,Fifa Score,Portland Timbers,€4K,4000,1.1000000
Nigeria,J. Akpala,NG,30,AF,€875K,Fifa Score,KV Oostende,€11K,11000,875000
Nigeria,P. Eze,NG,24,AF,€1.2M,Fifa Score,Atiker Konyaspor,€11K,11000,1.2000000
Nigeria,E. Onuachu,NG,23,AF,€1.3M,Fifa Score,FC Midtjylland,€15K,15000,1.3000000
Nigeria,A. Ajagun,NG,25,AF,€1.1M,Fifa Score,KV Kortrijk,€9K,9000,1.1000000
Nigeria,I. Uzochukwu,NG,27,AF,€1M,Fifa Score,Odense Boldklub,€9K,9000,1000000
Nigeria,Simy,NG,25,AF,€1.1M,Fifa Score,Crotone,€9K,9000,1.1000000
Nigeria,K. Igboananike,NG,28,AF,€925K,Fifa Score,Örebro SK,€4K,4000,925000
Nigeria,I. Mathew,NG,20,AF,€1.6M,Fifa Score,Lillestrøm SK,€3K,3000,1.6000000
Nigeria,E. Ambrose,NG,28,AF,€850K,Fifa Score,Hibernian,€5K,5000,850000
Nigeria,E. Dennis,NG,19,AF,€1.8M,Fifa Score,Club Brugge KV,€9K,9000,1.8000000
Nigeria,S. Abdullahi,NG,20,AF,€1.6M,Fifa Score,Eintracht Braunschweig,€13K,13000,1.6000000
Nigeria,Sunny,NG,28,AF,€850K,Fifa Score,Real Salt Lake,€5K,5000,850000
Nigeria,S. Ameobi,NG,25,AF,€1.3M,Fifa Score,Bolton Wanderers,€20K,20000,1.3000000
Nigeria,S. Eduok,NG,23,AF,€1.4M,Fifa Score,Kasimpaşa SK,€8K,8000,1.4000000
Nigeria,A. Olanare,NG,23,AF,€1.4M,Fifa Score,CSKA Moscow,€23K,23000,1.4000000
Nigeria,P. Olayinka,NG,21,AF,€2.7M,Fifa Score,SV Zulte-Waregem,€13K,13000,2.7000000
Nigeria,F. Friday,NG,22,AF,€2.5M,Fifa Score,AZ Alkmaar,€8K,8000,2.5000000
Nigeria,G. Oboabona,NG,26,AF,€1.8M,Fifa Score,Al Ahli,€24K,24000,1.8000000
Nigeria,S. Kalu,NG,19,AF,€3.1M,Fifa Score,KAA Gent,€9K,9000,3.1000000
Nigeria,C. Ikeme,NG,31,AF,€1.1M,Fifa Score,Wolverhampton Wanderers,€25K,25000,1.1000000
Nigeria,N. Sarenren Bazee,NG,20,AF,€3.2M,Fifa Score,Hannover 96,€20K,20000,3.2000000
Nigeria,C. Awaziem,NG,20,AF,€3.6M,Fifa Score,FC Nantes,€7K,7000,3.6000000
Nigeria,U. Agbo,NG,21,AF,€3M,Fifa Score,Standard de Liège,€24K,24000,3000000
Nigeria,W. Troost-Ekong,NG,23,AF,€2.7M,Fifa Score,Bursaspor,€10K,10000,2.7000000
Nigeria,T. Taiwo,NG,32,AF,€1.3M,Fifa Score,AFC Eskilstuna,€4K,4000,1.3000000
Nigeria,R. Hassan,NG,26,AF,€2.8M,Fifa Score,FC Midtjylland,€19K,19000,2.8000000
Nigeria,S. Adegbenro,NG,21,AF,€3.7M,Fifa Score,Rosenborg BK,€5K,5000,3.7000000
Nigeria,E. Echiéjilé,NG,29,AF,€1.8M,Fifa Score,Medicana Sivasspor,€11K,11000,1.8000000
Nigeria,I. Uche,NG,33,AF,€2M,Fifa Score,Gimnàstic de Tarragona,€9K,9000,2000000
Nigeria,P. Utaka,NG,33,AF,€2M,Fifa Score,F.C. Tokyo,€11K,11000,2000000
Nigeria,K. Omeruo,NG,23,AF,€3.7M,Fifa Score,Kasimpaşa SK,€48K,48000,3.7000000
Nigeria,A. Esiti,NG,23,AF,€4.5M,Fifa Score,KAA Gent,€17K,17000,4.5000000
Nigeria,R. Lawal,NG,27,AF,€3.9M,Fifa Score,Osmanlıspor,€17K,17000,3.9000000
Nigeria,P. Etebo,NG,21,AF,€6M,Fifa Score,CD Feirense,€9K,9000,6000000
Nigeria,J. Mbakogu,NG,24,AF,€5M,Fifa Score,Carpi,€5K,5000,5000000
Nigeria,I. Success,NG,21,AF,€6.5M,Fifa Score,Watford,€38K,38000,6.5000000
Nigeria,F. Adi,NG,26,AF,€5M,Fifa Score,Portland Timbers,€10K,10000,5000000
Nigeria,K. Fatai,NG,27,AF,€4.7M,Fifa Score,FC Ufa,€29K,29000,4.7000000
Nigeria,F. Ogude,NG,29,AF,€3.1M,Fifa Score,Amkar Perm,€21K,21000,3.1000000
Nigeria,O. Kayode,NG,24,AF,€5.5M,Fifa Score,Girona CF,€88K,88000,5.5000000
Nigeria,J. Obi,NG,26,AF,€4.9M,Fifa Score,Torino,€39K,39000,4.9000000
Nigeria,M. Simon,NG,21,AF,€8M,Fifa Score,KAA Gent,€19K,19000,8000000
Nigeria,S. Aluko,NG,28,AF,€5.5M,Fifa Score,Reading,€38K,38000,5.5000000
Nigeria,O. Onazi,NG,24,AF,€6M,Fifa Score,Trabzonspor,€23K,23000,6000000
Nigeria,A. Iwobi,NG,21,AF,€9.5M,Fifa Score,Arsenal,€64K,64000,9.5000000
Nigeria,C. Obasi,NG,31,AF,€5M,Fifa Score,AIK Solna,€12K,12000,5000000
Nigeria,Nosa,NG,26,AF,€6M,Fifa Score,Vancouver Whitecaps FC,€9K,9000,6000000
Nigeria,S. Igboun,NG,26,AF,€6M,Fifa Score,FC Ufa,€29K,29000,6000000
Nigeria,A. Umar,NG,22,AF,€9M,Fifa Score,Osmanlıspor,€16K,16000,9000000
Nigeria,K. Iheanacho,NG,20,AF,€11.5M,Fifa Score,Leicester City,€50K,50000,11.5000000
Nigeria,E. Emenike,NG,30,AF,€6.5M,Fifa Score,Olympiakos CFP,€1K,1000,6.5000000
Nigeria,I. Ezekiel,NG,23,AF,€9M,Fifa Score,Atiker Konyaspor,€18K,18000,9000000
Nigeria,M. Agu,NG,24,AF,€7.5M,Fifa Score,Bursaspor,€11K,11000,7.5000000
Nigeria,H. Onyekuru,NG,20,AF,€11M,Fifa Score,RSC Anderlecht,€64K,64000,11000000
Nigeria,L. Balogun,NG,29,AF,€6M,Fifa Score,1. FSV Mainz 05,€25K,25000,6000000
Nigeria,A. Musa,NG,24,AF,€10.5M,Fifa Score,Leicester City,€65K,65000,10.5000000
Nigeria,O. Ndidi,NG,20,AF,€12M,Fifa Score,Leicester City,€47K,47000,12000000
Nigeria,V. Moses,NG,26,AF,€12.5M,Fifa Score,Chelsea,€115K,115000,12.5000000
Nigeria,V. Enyeama,NG,34,AF,€6M,Fifa Score,LOSC Lille,€40K,40000,6000000
Senegal,S. Niang,SN,22,AF,€80K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,80000
Senegal,D. Diaw,SN,25,AF,€90K,Fifa Score,Virtus Entella,€1K,1000,90000
Senegal,S. Aw,SN,18,AF,€170K,Fifa Score,KAS Eupen,€1K,1000,170000
Senegal,O. Ba,SN,21,AF,€120K,Fifa Score,GFC Ajaccio,€1K,1000,120000
Senegal,J. Baraye,SN,20,AF,€140K,Fifa Score,Virtus Entella,€1K,1000,140000
Senegal,M. Beye,SN,21,AF,€110K,Fifa Score,Novara,€1K,1000,110000
Senegal,A. Diakhate,SN,18,AF,€180K,Fifa Score,Fiorentina,€4K,4000,180000
Senegal,E. Dabo,SN,21,AF,€160K,Fifa Score,Valenciennes FC,€1K,1000,160000
Senegal,A. Badji,SN,19,AF,€325K,Fifa Score,Djurgårdens IF,€1K,1000,325000
Senegal,O. Sanganté,SN,26,AF,€240K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,240000
Senegal,C. Ndiaye,SN,21,AF,€300K,Fifa Score,Waasland-Beveren,€2K,2000,300000
