country_name,player_name,country_code,age,continent,Value,fifa_score,Club,Salary,salary_n,value_n
Mexico,E. Reséndez,MX,21,NA,€875K,Fifa Score,Monterrey,€7K,7000,875000
Mexico,P. Sisniega,MX,21,NA,€750K,Fifa Score,Real Sociedad,€4K,4000,750000
Mexico,A. Portales,MX,21,NA,€750K,Fifa Score,Monterrey,€10K,10000,750000
Mexico,E. Pimentel,MX,27,NA,€550K,Fifa Score,Puebla,€13K,13000,550000
Mexico,I. Villaseñor,MX,34,NA,€260K,Fifa Score,Puebla,€2K,2000,260000
Mexico,A. Vega,MX,19,NA,€1.4M,Fifa Score,Deportivo Toluca,€3K,3000,1.4000000
Mexico,A. Zamora,MX,25,NA,€675K,Fifa Score,Puebla,€14K,14000,675000
Mexico,H. Cid,MX,25,NA,€775K,Fifa Score,Tiburones Rojos de Veracruz,€5K,5000,775000
Mexico,J. Núñez,MX,34,NA,€220K,Fifa Score,Club Tijuana,€12K,12000,220000
Mexico,D. Toledo,MX,35,NA,€325K,Fifa Score,Puebla,€21K,21000,325000
Mexico,F. Torres,MX,34,NA,€375K,Fifa Score,Puebla,€6K,6000,375000
Mexico,J. Salas,MX,23,NA,€1.1M,Fifa Score,Club Atlas,€11K,11000,1.1000000
Mexico,J. Gómez,MX,23,NA,€825K,Fifa Score,Querétaro,€6K,6000,825000
Mexico,C. Valdez,MX,33,NA,€450K,Fifa Score,Tiburones Rojos de Veracruz,€7K,7000,450000
Mexico,A. Escoboza,MX,24,NA,€1M,Fifa Score,Puebla,€11K,11000,1000000
Mexico,M. Pérez,MX,24,NA,€975K,Fifa Score,Club América,€28K,28000,975000
Mexico,K. Escamilla,MX,23,NA,€975K,Fifa Score,U.N.A.M.,€10K,10000,975000
Mexico,R. Vilchis,MX,27,NA,€800K,Fifa Score,Monarcas Morelia,€7K,7000,800000
Mexico,O. Mares,MX,30,NA,€550K,Fifa Score,Tiburones Rojos de Veracruz,€26K,26000,550000
Mexico,X. Báez,MX,29,NA,€725K,Fifa Score,Necaxa,€9K,9000,725000
Mexico,M. Hernández,MX,34,NA,€300K,Fifa Score,Tiburones Rojos de Veracruz,€4K,4000,300000
Mexico,J. Ibarra,MX,28,NA,€750K,Fifa Score,Lobos de la BUAP,€6K,6000,750000
Mexico,H. Olvera,MX,27,NA,€700K,Fifa Score,Lobos de la BUAP,€5K,5000,700000
Mexico,O. Rojas,MX,35,NA,€160K,Fifa Score,Puebla,€4K,4000,160000
Mexico,U. Rivas,MX,21,NA,€1.4M,Fifa Score,Santos Laguna,€10K,10000,1.4000000
Mexico,O. Govea,MX,21,NA,€1.1M,Fifa Score,Royal Excel Mouscron,€6K,6000,1.1000000
Mexico,H. Marín,MX,24,NA,€975K,Fifa Score,Guadalajara,€23K,23000,975000
Mexico,R. Ruíz,MX,31,NA,€575K,Fifa Score,Tiburones Rojos de Veracruz,€16K,16000,575000
Mexico,J. Isijara,MX,27,NA,€950K,Fifa Score,Necaxa,€9K,9000,950000
Mexico,V. Ulloa,MX,25,NA,€925K,Fifa Score,FC Dallas,€5K,5000,925000
Mexico,C. Morales,MX,37,NA,€100K,Fifa Score,Lobos de la BUAP,€5K,5000,100000
Mexico,J. Vigón,MX,25,NA,€1.1M,Fifa Score,Club Atlas,€12K,12000,1.1000000
Mexico,J. Amione,MX,27,NA,€1M,Fifa Score,Puebla,€6K,6000,1000000
Mexico,D. Lainez,MX,17,NA,€1.8M,Fifa Score,Club América,€16K,16000,1.8000000
Mexico,J. Zavala,MX,29,NA,€700K,Fifa Score,Monterrey,€28K,28000,700000
Mexico,L. Noriega,MX,32,NA,€675K,Fifa Score,Querétaro,€7K,7000,675000
Mexico,M. Osuna,MX,28,NA,€725K,Fifa Score,Monarcas Morelia,€7K,7000,725000
Mexico,A. Mendoza,MX,23,NA,€1M,Fifa Score,U.N.A.M.,€10K,10000,1000000
Mexico,M. Herrera,MX,28,NA,€825K,Fifa Score,Club León,€17K,17000,825000
Mexico,C. Ramírez,MX,24,NA,€1.2M,Fifa Score,Club Atlas,€25K,25000,1.2000000
Mexico,J. Van Rankin,MX,24,NA,€1M,Fifa Score,U.N.A.M.,€10K,10000,1000000
Mexico,M. Pérez,MX,24,NA,€1M,Fifa Score,Guadalajara,€23K,23000,1000000
Mexico,E. Andrade,MX,29,NA,€850K,Fifa Score,Tiburones Rojos de Veracruz,€6K,6000,850000
Mexico,P. Araujo,MX,29,NA,€700K,Fifa Score,Puebla,€6K,6000,700000
Mexico,J. Paganoni,MX,28,NA,€700K,Fifa Score,Tiburones Rojos de Veracruz,€6K,6000,700000
Mexico,D. de Buen,MX,25,NA,€1.1M,Fifa Score,Santos Laguna,€12K,12000,1.1000000
Mexico,O. Rojas,MX,29,NA,€800K,Fifa Score,Deportivo Toluca,€10K,10000,800000
Mexico,U. Luna,MX,23,NA,€1.5M,Fifa Score,Club Atlas,€31K,31000,1.5000000
Mexico,M. Ponce,MX,28,NA,€825K,Fifa Score,Necaxa,€28K,28000,825000
Mexico,G. Rodríguez,MX,32,NA,€575K,Fifa Score,Monarcas Morelia,€10K,10000,575000
Mexico,C. Esquivel,MX,35,NA,€450K,Fifa Score,Deportivo Toluca,€8K,8000,450000
Mexico,G. Lajud,MX,23,NA,€1.1M,Fifa Score,Club Tijuana,€8K,8000,1.1000000
Mexico,E. Lugo,MX,32,NA,€825K,Fifa Score,Querétaro,€32K,32000,825000
Mexico,L. Mendoza,MX,27,NA,€1.1M,Fifa Score,Club Tijuana,€13K,13000,1.1000000
Mexico,J. Güemez,MX,25,NA,€1.3M,Fifa Score,Querétaro,€7K,7000,1.3000000
Mexico,S. García,MX,34,NA,€425K,Fifa Score,Tiburones Rojos de Veracruz,€4K,4000,425000
Mexico,V. Guzmán,MX,22,NA,€1.5M,Fifa Score,Pachuca,€14K,14000,1.5000000
Mexico,H. Rodríguez,MX,27,NA,€1M,Fifa Score,Puebla,€16K,16000,1000000
Mexico,H. Martín,MX,24,NA,€1.4M,Fifa Score,Club Tijuana,€12K,12000,1.4000000
Mexico,L. Robles,MX,30,NA,€775K,Fifa Score,Club Atlas,€12K,12000,775000
Mexico,L. Montes,MX,31,NA,€900K,Fifa Score,Club León,€17K,17000,900000
Mexico,I. Estrada,MX,33,NA,€400K,Fifa Score,Tigres U.A.N.L.,€30K,30000,400000
Mexico,A. Aldrete,MX,29,NA,€800K,Fifa Score,Cruz Azul,€17K,17000,800000
Mexico,Y. Corona,MX,29,NA,€825K,Fifa Score,Club Tijuana,€12K,12000,825000
Mexico,A. Saldívar,MX,27,NA,€850K,Fifa Score,U.N.A.M.,€10K,10000,850000
Mexico,G. Hernández,MX,24,NA,€1.4M,Fifa Score,Tiburones Rojos de Veracruz,€25K,25000,1.4000000
Mexico,M. Bueno,MX,23,NA,€1.5M,Fifa Score,Monterrey,€17K,17000,1.5000000
Mexico,A. Zamorano,MX,23,NA,€1.3M,Fifa Score,Querétaro,€6K,6000,1.3000000
Mexico,J. Rodríguez,MX,24,NA,€950K,Fifa Score,Club Tijuana,€18K,18000,950000
Mexico,L. Hernández,MX,31,NA,€700K,Fifa Score,Necaxa,€8K,8000,700000
Mexico,G. Flores,MX,31,NA,€700K,Fifa Score,Cruz Azul,€16K,16000,700000
Mexico,J. Valenzuela,MX,33,NA,€425K,Fifa Score,Club Tijuana,€12K,12000,425000
Mexico,C. Guzmán,MX,23,NA,€1.2M,Fifa Score,Monarcas Morelia,€6K,6000,1.2000000
Mexico,D. Villalpando,MX,25,NA,€2.2M,Fifa Score,Necaxa,€20K,20000,2.2000000
Mexico,J. Zárate,MX,25,NA,€2.2M,Fifa Score,Monarcas Morelia,€8K,8000,2.2000000
Mexico,C. Giménez,MX,36,NA,€600K,Fifa Score,Cruz Azul,€15K,15000,600000
Mexico,D. Álvarez,MX,38,NA,€600K,Fifa Score,Tigres U.A.N.L.,€29K,29000,600000
Mexico,E. Pérez,MX,28,NA,€1.4M,Fifa Score,Monarcas Morelia,€15K,15000,1.4000000
Mexico,A. Rocha,MX,24,NA,€2.4M,Fifa Score,Monarcas Morelia,€8K,8000,2.4000000
Mexico,R. Salinas,MX,29,NA,€1.3M,Fifa Score,Deportivo Toluca,€15K,15000,1.3000000
Mexico,E. Trejo,MX,27,NA,€2M,Fifa Score,Querétaro,€9K,9000,2000000
Mexico,J. Domínguez,MX,29,NA,€1.4M,Fifa Score,Cruz Azul,€20K,20000,1.4000000
Mexico,U. Dávila,MX,26,NA,€2.1M,Fifa Score,Santos Laguna,€16K,16000,2.1000000
Mexico,J. Cortés,MX,27,NA,€1.8M,Fifa Score,Santos Laguna,€16K,16000,1.8000000
Mexico,J. Abella,MX,23,NA,€2M,Fifa Score,Santos Laguna,€12K,12000,2000000
Mexico,E. Velarde,MX,31,NA,€1.2M,Fifa Score,Deportivo Toluca,€32K,32000,1.2000000
Mexico,G. Corral,MX,26,NA,€1.7M,Fifa Score,Querétaro,€8K,8000,1.7000000
Mexico,I. González,MX,32,NA,€1M,Fifa Score,Club León,€19K,19000,1000000
Mexico,L. Rodríguez,MX,26,NA,€1.8M,Fifa Score,Tigres U.A.N.L.,€35K,35000,1.8000000
Mexico,F. Rodríguez,MX,35,NA,€425K,Fifa Score,Lobos de la BUAP,€14K,14000,425000
Mexico,H. Mier,MX,27,NA,€1.7M,Fifa Score,Querétaro,€32K,32000,1.7000000
Mexico,A. Sepúlveda,MX,26,NA,€2.1M,Fifa Score,Monarcas Morelia,€9K,9000,2.1000000
Mexico,J. Rodríguez,MX,37,NA,€240K,Fifa Score,Monarcas Morelia,€10K,10000,240000
Mexico,O. Pérez,MX,44,NA,€160K,Fifa Score,Pachuca,€9K,9000,160000
Mexico,E. García,MX,27,NA,€2M,Fifa Score,Pachuca,€19K,19000,2000000
Mexico,C. Salcido,MX,37,NA,€325K,Fifa Score,Guadalajara,€23K,23000,325000
Mexico,E. Herrera,MX,28,NA,€2.4M,Fifa Score,Rangers,€39K,39000,2.4000000
Mexico,R. López,MX,24,NA,€2.6M,Fifa Score,Pachuca,€16K,16000,2.6000000
Mexico,J. Rivas,MX,32,NA,€1.4M,Fifa Score,Tiburones Rojos de Veracruz,€35K,35000,1.4000000
Mexico,E. López,MX,22,NA,€3.2M,Fifa Score,Guadalajara,€30K,30000,3.2000000
Mexico,F. Navarro,MX,28,NA,€1.9M,Fifa Score,Club León,€20K,20000,1.9000000
Mexico,J. Silva,MX,22,NA,€2.8M,Fifa Score,Cruz Azul,€16K,16000,2.8000000
Mexico,O. Jiménez,MX,28,NA,€1.7M,Fifa Score,Club América,€27K,27000,1.7000000
Mexico,E. Torres,MX,24,NA,€3.1M,Fifa Score,Houston Dynamo,€6K,6000,3.1000000
Mexico,O. Alanís,MX,28,NA,€1.9M,Fifa Score,Guadalajara,€33K,33000,1.9000000
Mexico,P. Barrera,MX,30,NA,€2.2M,Fifa Score,U.N.A.M.,€16K,16000,2.2000000
Mexico,C. Peña,MX,27,NA,€2.7M,Fifa Score,Rangers,€35K,35000,2.7000000
Mexico,C. Fierro,MX,22,NA,€3.2M,Fifa Score,Guadalajara,€33K,33000,3.2000000
Mexico,M. Barragán,MX,25,NA,€3M,Fifa Score,Necaxa,€16K,16000,3000000
Mexico,E. Aguirre,MX,20,NA,€3.6M,Fifa Score,Pachuca,€14K,14000,3.6000000
Mexico,E. Juárez,MX,29,NA,€1.8M,Fifa Score,Monterrey,€33K,33000,1.8000000
Mexico,J. Madueña,MX,27,NA,€2.2M,Fifa Score,Club Atlas,€14K,14000,2.2000000
Mexico,G. Sandoval,MX,21,NA,€3.4M,Fifa Score,Santos Laguna,€12K,12000,3.4000000
Mexico,E. Álvarez,MX,19,NA,€2.7M,Fifa Score,Club América,€17K,17000,2.7000000
Mexico,D. Guerrero,MX,29,NA,€1.8M,Fifa Score,Puebla,€33K,33000,1.8000000
Mexico,D. Cabrera,MX,27,NA,€2.4M,Fifa Score,U.N.A.M.,€16K,16000,2.4000000
Mexico,J. Medina,MX,33,NA,€1.4M,Fifa Score,Lobos de la BUAP,€16K,16000,1.4000000
Mexico,J. Gallardo,MX,22,NA,€4.3M,Fifa Score,U.N.A.M.,€14K,14000,4.3000000
Mexico,R. Baca,MX,27,NA,€2.9M,Fifa Score,Cruz Azul,€19K,19000,2.9000000
Mexico,C. Rodríguez,MX,28,NA,€2.5M,Fifa Score,Club León,€7K,7000,2.5000000
Mexico,N. Calderón,MX,28,NA,€3.1M,Fifa Score,U.N.A.M.,€16K,16000,3.1000000
Mexico,A. Zaldívar,MX,23,NA,€4.2M,Fifa Score,Guadalajara,€33K,33000,4.2000000
Mexico,M. Muñoz,MX,37,NA,€210K,Fifa Score,Puebla,€17K,17000,210000
Mexico,D. Álvarez,MX,22,NA,€4.2M,Fifa Score,Necaxa,€9K,9000,4.2000000
Mexico,J. Sánchez,MX,27,NA,€2.6M,Fifa Score,Guadalajara,€32K,32000,2.6000000
Mexico,J. Torres Nilo,MX,29,NA,€2.4M,Fifa Score,Tigres U.A.N.L.,€37K,37000,2.4000000
Mexico,I. Jiménez,MX,27,NA,€2.6M,Fifa Score,Tigres U.A.N.L.,€35K,35000,2.6000000
Mexico,L. Reyes,MX,26,NA,€3.2M,Fifa Score,Club Atlas,€14K,14000,3.2000000
Mexico,E. Hernández,MX,30,NA,€2.2M,Fifa Score,Guadalajara,€32K,32000,2.2000000
Mexico,A. González,MX,22,NA,€5.5M,Fifa Score,Monterrey,€42K,42000,5.5000000
Mexico,H. González,MX,26,NA,€3.5M,Fifa Score,Monterrey,€36K,36000,3.5000000
Mexico,M. Fraga,MX,29,NA,€2.7M,Fifa Score,Club Atlas,€17K,17000,2.7000000
Mexico,J. Pereira,MX,30,NA,€3M,Fifa Score,Guadalajara,€44K,44000,3000000
Mexico,L. Fuentes,MX,30,NA,€2.9M,Fifa Score,Monterrey,€20K,20000,2.9000000
Mexico,R. Cota,MX,29,NA,€3.8M,Fifa Score,Guadalajara,€23K,23000,3.8000000
Mexico,A. Ríos,MX,28,NA,€4.6M,Fifa Score,Deportivo Toluca,€17K,17000,4.6000000
Mexico,C. Salcedo,MX,23,NA,€6.5M,Fifa Score,Eintracht Frankfurt,€38K,38000,6.5000000
Mexico,C. Montes,MX,20,NA,€7M,Fifa Score,Monterrey,€34K,34000,7000000
Mexico,N. Araujo,MX,25,NA,€6M,Fifa Score,Santos Laguna,€19K,19000,6000000
Mexico,J. Molina,MX,29,NA,€4.4M,Fifa Score,Monterrey,€46K,46000,4.4000000
Mexico,I. Brizuela,MX,26,NA,€7M,Fifa Score,Guadalajara,€48K,48000,7000000
Mexico,A. Pulido,MX,26,NA,€8M,Fifa Score,Guadalajara,€53K,53000,8000000
Mexico,H. Ayala,MX,30,NA,€4.9M,Fifa Score,Tigres U.A.N.L.,€50K,50000,4.9000000
Mexico,J. Dueñas,MX,28,NA,€5.5M,Fifa Score,Tigres U.A.N.L.,€52K,52000,5.5000000
Mexico,R. Pizarro,MX,23,NA,€9M,Fifa Score,Guadalajara,€42K,42000,9000000
Mexico,O. Pineda,MX,21,NA,€10M,Fifa Score,Guadalajara,€38K,38000,10000000
Mexico,J. Hernández,MX,28,NA,€6M,Fifa Score,Pachuca,€28K,28000,6000000
Mexico,J. Corona,MX,36,NA,€1M,Fifa Score,Cruz Azul,€17K,17000,1000000
Mexico,J. Orozco,MX,31,NA,€4.7M,Fifa Score,Santos Laguna,€19K,19000,4.7000000
Mexico,J. Vázquez,MX,29,NA,€6M,Fifa Score,Guadalajara,€55K,55000,6000000
Mexico,E. Gutiérrez,MX,22,NA,€11M,Fifa Score,Pachuca,€30K,30000,11000000
Mexico,P. Aguilar,MX,31,NA,€5M,Fifa Score,Club América,€53K,53000,5000000
Mexico,J. Damm,MX,24,NA,€10M,Fifa Score,Tigres U.A.N.L.,€56K,56000,10000000
Mexico,O. Peralta,MX,33,NA,€4.8M,Fifa Score,Club América,€63K,63000,4.8000000
Mexico,E. Hernández,MX,29,NA,€8.5M,Fifa Score,Club León,€36K,36000,8.5000000
Mexico,J. Aquino,MX,27,NA,€9.5M,Fifa Score,Tigres U.A.N.L.,€65K,65000,9.5000000
Mexico,D. Reyes,MX,24,NA,€10M,Fifa Score,FC Porto,€13K,13000,10000000
Mexico,M. Layún,MX,29,NA,€8M,Fifa Score,FC Porto,€15K,15000,8000000
Mexico,R. Jiménez,MX,26,NA,€12.5M,Fifa Score,SL Benfica,€16K,16000,12.5000000
Mexico,H. Lozano,MX,21,NA,€14.5M,Fifa Score,PSV,€17K,17000,14.5000000
Mexico,G. Ochoa,MX,31,NA,€7.5M,Fifa Score,Standard de Liège,€18K,18000,7.5000000
Mexico,H. Herrera,MX,27,NA,€14M,Fifa Score,FC Porto,€19K,19000,14000000
Mexico,G. dos Santos,MX,28,NA,€13M,Fifa Score,LA Galaxy,€15K,15000,13000000
Mexico,M. Fabián,MX,27,NA,€13M,Fifa Score,Eintracht Frankfurt,€38K,38000,13000000
Mexico,J. dos Santos,MX,27,NA,€16.5M,Fifa Score,LA Galaxy,€13K,13000,16.5000000
Mexico,A. Guardado,MX,30,NA,€13.5M,Fifa Score,Real Betis Balompié,€32K,32000,13.5000000
Mexico,H. Moreno,MX,29,NA,€11.5M,Fifa Score,Roma,€71K,71000,11.5000000
Mexico,J. Corona,MX,24,NA,€23M,Fifa Score,FC Porto,€17K,17000,23000000
Mexico,C. Vela,MX,28,NA,€22.5M,Fifa Score,Real Sociedad,€46K,46000,22.5000000
Mexico,J. Hernández,MX,29,NA,€22M,Fifa Score,West Ham United,€135K,135000,22000000
Montserrat,B. Comley,MS,21,NA,€325K,Fifa Score,Colchester United,€3K,3000,325000
Montserrat,A. Dyer,MS,27,NA,€600K,Fifa Score,IF Elfsborg,€2K,2000,600000
Montserrat,L. Taylor,MS,27,NA,€750K,Fifa Score,AFC Wimbledon,€3K,3000,750000
Montserrat,D. Daniels,MS,23,NA,€925K,Fifa Score,Rochdale,€7K,7000,925000
Panama,L. Ovalle,PA,28,NA,€80K,Fifa Score,Deportes Tolima,€1K,1000,80000
Panama,M. Camargo,PA,23,NA,€425K,Fifa Score,New York City Football Club,€2K,2000,425000
Panama,R. Miller,PA,25,NA,€425K,Fifa Score,Atletico Nacional Medellin,€1K,1000,425000
Panama,C. Martinez,PA,20,NA,€550K,Fifa Score,Columbus Crew SC,€1K,1000,550000
Panama,R. Clarke,PA,24,NA,€600K,Fifa Score,Boavista FC,€3K,3000,600000
Panama,M. Murillo,PA,21,NA,€500K,Fifa Score,New York Red Bulls,€2K,2000,500000
Panama,J. Cox,PA,23,NA,€800K,Fifa Score,Envigado FC,€1K,1000,800000
Panama,J. Aguilar,PA,22,NA,€750K,Fifa Score,Estoril Praia,€3K,3000,750000
Panama,F. Escobar,PA,22,NA,€625K,Fifa Score,New York Red Bulls,€2K,2000,625000
Panama,H. Cummings,PA,25,NA,€725K,Fifa Score,San Jose Earthquakes,€2K,2000,725000
Panama,A. Cooper,PA,29,NA,€725K,Fifa Score,Toronto FC,€6K,6000,725000
Panama,G. Torres,PA,28,NA,€925K,Fifa Score,FC Lausanne-Sports,€9K,9000,925000
Panama,R. Torres,PA,31,NA,€1.2M,Fifa Score,Seattle Sounders FC,€6K,6000,1.2000000
Panama,G. Gómez,PA,33,NA,€725K,Fifa Score,Atlético Bucaramanga,€2K,2000,725000
Panama,A. Godoy,PA,27,NA,€2.4M,Fifa Score,San Jose Earthquakes,€6K,6000,2.4000000
Panama,A. Machado,PA,32,NA,€1.4M,Fifa Score,Houston Dynamo,€6K,6000,1.4000000
Puerto Rico,J. Saunders,PR,36,NA,€90K,Fifa Score,Orlando City Soccer Club,€1K,1000,90000
Puerto Rico,J. Hernandez,PR,33,NA,€260K,Fifa Score,Toronto FC,€2K,2000,260000
