country_name,player_name,country_code,age,continent,Value,fifa_score,Club,Salary,salary_n,value_n
Argentina,D. Pérez,AR,28,SA,€3.2M,Fifa Score,Club Tijuana,€21K,21000,3.2000000
Argentina,D. González,AR,29,SA,€5.5M,Fifa Score,Racing Club de Avellaneda,€20K,20000,5.5000000
Argentina,L. Pocrnjic,AR,35,SA,€1.3M,Fifa Score,Newell's Old Boys,€8K,8000,1.3000000
Argentina,J. Méndez,AR,32,SA,€4.3M,Fifa Score,Deportivo Toluca,€18K,18000,4.3000000
Argentina,M. Díaz,AR,26,SA,€6.5M,Fifa Score,FC Dallas,€9K,9000,6.5000000
Argentina,A. Cubas,AR,21,SA,€8M,Fifa Score,Defensa y Justicia,€16K,16000,8000000
Argentina,M. Velázquez,AR,36,SA,€650K,Fifa Score,Club Atlético Lanús,€11K,11000,650000
Argentina,M. Benítez,AR,23,SA,€8M,Fifa Score,Independiente,€18K,18000,8000000
Argentina,G. Burdisso,AR,28,SA,€4.6M,Fifa Score,Club León,€28K,28000,4.6000000
Argentina,F. Jara,AR,28,SA,€6M,Fifa Score,Pachuca,€33K,33000,6000000
Argentina,L. Romagnoli,AR,36,SA,€1.9M,Fifa Score,San Lorenzo de Almagro,€15K,15000,1.9000000
Argentina,D. Stracqualursi,AR,29,SA,€5.5M,Fifa Score,Club Atlético Tigre,€6K,6000,5.5000000
Argentina,G. Lo Celso,AR,21,SA,€10M,Fifa Score,Paris Saint-Germain,€48K,48000,10000000
Argentina,G. Sara,AR,29,SA,€3.8M,Fifa Score,Boca Juniors,€18K,18000,3.8000000
Argentina,J. Forlín,AR,29,SA,€4.4M,Fifa Score,Real Oviedo,€10K,10000,4.4000000
Argentina,R. Botta,AR,27,SA,€6M,Fifa Score,San Lorenzo de Almagro,€23K,23000,6000000
Argentina,L. Ulloa,AR,30,SA,€5.5M,Fifa Score,Leicester City,€62K,62000,5.5000000
Argentina,J. Ortiz,AR,33,SA,€3.3M,Fifa Score,Belgrano de Córdoba,€14K,14000,3.3000000
Argentina,R. De Paul,AR,23,SA,€8.5M,Fifa Score,Udinese,€25K,25000,8.5000000
Argentina,E. Cerutti,AR,25,SA,€7M,Fifa Score,San Lorenzo de Almagro,€20K,20000,7000000
Argentina,A. Costa,AR,32,SA,€4.3M,Fifa Score,UD Almería,€11K,11000,4.3000000
Argentina,M. Caraglio,AR,28,SA,€6M,Fifa Score,Club Atlas,€25K,25000,6000000
Argentina,P. Barrientos,AR,32,SA,€4.4M,Fifa Score,Deportivo Toluca,€18K,18000,4.4000000
Argentina,E. Triverio,AR,28,SA,€6M,Fifa Score,Racing Club de Avellaneda,€22K,22000,6000000
Argentina,J. Martínez,AR,31,SA,€4.9M,Fifa Score,Independiente,€21K,21000,4.9000000
Argentina,M. Nervo,AR,26,SA,€6M,Fifa Score,Club Atlético Huracán,€13K,13000,6000000
Argentina,G. Peñalba,AR,32,SA,€4.3M,Fifa Score,Cruz Azul,€29K,29000,4.3000000
Argentina,R. Centurión,AR,24,SA,€7.5M,Fifa Score,Genoa,€28K,28000,7.5000000
Argentina,M. Laba,AR,25,SA,€6M,Fifa Score,Vancouver Whitecaps FC,€8K,8000,6000000
Argentina,F. Pereyra,AR,29,SA,€5.5M,Fifa Score,Necaxa,€15K,15000,5.5000000
Argentina,L. Abecasis,AR,27,SA,€5M,Fifa Score,Godoy Cruz,€13K,13000,5000000
Argentina,M. López,AR,33,SA,€3.5M,Fifa Score,Udinese,€28K,28000,3.5000000
Argentina,I. Scocco,AR,32,SA,€4.5M,Fifa Score,River Plate,€23K,23000,4.5000000
Argentina,J. Basanta,AR,33,SA,€2.3M,Fifa Score,Monterrey,€44K,44000,2.3000000
Argentina,G. Carrillo,AR,26,SA,€6.5M,Fifa Score,AS Monaco,€34K,34000,6.5000000
Argentina,M. Casco,AR,29,SA,€4.3M,Fifa Score,River Plate,€20K,20000,4.3000000
Argentina,J. Schunke,AR,30,SA,€4.2M,Fifa Score,Estudiantes de La Plata,€16K,16000,4.2000000
Argentina,D. Braghieri,AR,30,SA,€4.2M,Fifa Score,Club Atlético Lanús,€16K,16000,4.2000000
Argentina,S. Araujo,AR,25,SA,€7.5M,Fifa Score,AEK Athens,€1K,1000,7.5000000
Argentina,L. Orbán,AR,28,SA,€4.4M,Fifa Score,Racing Club de Avellaneda,€18K,18000,4.4000000
Argentina,C. Pavón,AR,21,SA,€10.5M,Fifa Score,Boca Juniors,€20K,20000,10.5000000
Argentina,L. Pisculichi,AR,33,SA,€4M,Fifa Score,Argentinos Juniors,€13K,13000,4000000
Argentina,F. Carrizo,AR,26,SA,€8M,Fifa Score,Rosario Central,€17K,17000,8000000
Argentina,L. González Pirez,AR,25,SA,€7M,Fifa Score,Atlanta United FC,€8K,8000,7000000
Argentina,J. Carrizo,AR,33,SA,€3.4M,Fifa Score,Monterrey,€36K,36000,3.4000000
Argentina,P. Goltz,AR,32,SA,€3.8M,Fifa Score,Boca Juniors,€21K,21000,3.8000000
Argentina,L. Zelarayán,AR,25,SA,€9M,Fifa Score,Tigres U.A.N.L.,€52K,52000,9000000
Argentina,M. Mantovani,AR,32,SA,€3.8M,Fifa Score,CD Leganés,€21K,21000,3.8000000
Argentina,B. Sarmiento,AR,27,SA,€7.5M,Fifa Score,Newell's Old Boys,€16K,16000,7.5000000
Argentina,V. Vada,AR,21,SA,€9.5M,Fifa Score,Girondins de Bordeaux,€30K,30000,9.5000000
Argentina,J. Figal,AR,23,SA,€8M,Fifa Score,Independiente,€16K,16000,8000000
Argentina,I. Fernández,AR,27,SA,€7.5M,Fifa Score,River Plate,€21K,21000,7.5000000
Argentina,F. Monetti,AR,28,SA,€6M,Fifa Score,Club Atlético Lanús,€14K,14000,6000000
Argentina,E. Gigliotti,AR,30,SA,€6.5M,Fifa Score,Independiente,€23K,23000,6.5000000
Argentina,M. Suárez,AR,29,SA,€6.5M,Fifa Score,Belgrano de Córdoba,€15K,15000,6.5000000
Argentina,M. Angeleri,AR,34,SA,€2M,Fifa Score,San Lorenzo de Almagro,€19K,19000,2000000
Argentina,M. Pérez García,AR,32,SA,€5M,Fifa Score,Club Atlético Tigre,€14K,14000,5000000
Argentina,S. Blanco,AR,29,SA,€6.5M,Fifa Score,Portland Timbers,€10K,10000,6.5000000
Argentina,E. Mammana,AR,21,SA,€10M,Fifa Score,Zenit St. Petersburg,€36K,36000,10000000
Argentina,M. Barbosa,AR,32,SA,€3.8M,Fifa Score,Villarreal CF,€22K,22000,3.8000000
Argentina,M. Dos Santos,AR,27,SA,€6.5M,Fifa Score,CD Leganés,€21K,21000,6.5000000
Argentina,A. Chávez,AR,26,SA,€8.5M,Fifa Score,Panathinaikos FC,€1K,1000,8.5000000
Argentina,G. Martínez,AR,24,SA,€9M,Fifa Score,River Plate,€18K,18000,9000000
Argentina,H. Villalba,AR,22,SA,€8.5M,Fifa Score,Atlanta United FC,€8K,8000,8.5000000
Argentina,J. Calleri,AR,23,SA,€9.5M,Fifa Score,UD Las Palmas,€19K,19000,9.5000000
Argentina,L. Vangioni,AR,30,SA,€4.8M,Fifa Score,Monterrey,€44K,44000,4.8000000
Argentina,A. Bizzarri,AR,39,SA,€450K,Fifa Score,Udinese,€11K,11000,450000
Argentina,N. Spolli,AR,34,SA,€2M,Fifa Score,Genoa,€27K,27000,2000000
Argentina,F. Di Santo,AR,28,SA,€7M,Fifa Score,FC Schalke 04,€38K,38000,7000000
Argentina,G. Conti,AR,22,SA,€8.5M,Fifa Score,Colon de Santa Fe,€10K,10000,8.5000000
Argentina,J. Silva,AR,23,SA,€7.5M,Fifa Score,Sporting CP,€12K,12000,7.5000000
Argentina,R. Álvarez,AR,29,SA,€6.5M,Fifa Score,Sampdoria,€34K,34000,6.5000000
Argentina,G. Lezcano,AR,30,SA,€6.5M,Fifa Score,Monarcas Morelia,€13K,13000,6.5000000
Argentina,E. Insúa,AR,28,SA,€6M,Fifa Score,VfB Stuttgart,€28K,28000,6000000
Argentina,G. Simeone,AR,21,SA,€12.5M,Fifa Score,Fiorentina,€54K,54000,12.5000000
Argentina,C. Izquierdoz,AR,28,SA,€7M,Fifa Score,Santos Laguna,€25K,25000,7000000
Argentina,J. Gómez,AR,23,SA,€9M,Fifa Score,Club Atlético Lanús,€16K,16000,9000000
Argentina,F. Cartabia,AR,24,SA,€10.5M,Fifa Score,RC Deportivo de La Coruña,€23K,23000,10.5000000
Argentina,F. Ferreyra,AR,26,SA,€9.5M,Fifa Score,Shakhtar Donetsk,€1K,1000,9.5000000
Argentina,E. Mas,AR,28,SA,€6M,Fifa Score,Trabzonspor,€34K,34000,6000000
Argentina,D. Cvitanich,AR,33,SA,€4.8M,Fifa Score,Banfield,€21K,21000,4.8000000
Argentina,R. Civelli,AR,33,SA,€3.1M,Fifa Score,Banfield,€17K,17000,3.1000000
Argentina,I. Sosa,AR,30,SA,€7.5M,Fifa Score,Tigres U.A.N.L.,€65K,65000,7.5000000
Argentina,M. Boselli,AR,32,SA,€6M,Fifa Score,Club León,€38K,38000,6000000
Argentina,G. Peruzzi,AR,25,SA,€8M,Fifa Score,Boca Juniors,€23K,23000,8000000
Argentina,F. Mussis,AR,25,SA,€8.5M,Fifa Score,San Lorenzo de Almagro,€22K,22000,8.5000000
Argentina,J. Dátolo,AR,33,SA,€4.7M,Fifa Score,Banfield,€19K,19000,4.7000000
Argentina,M. Izco,AR,34,SA,€3.7M,Fifa Score,Crotone,€16K,16000,3.7000000
Argentina,M. Caruzzo,AR,32,SA,€4.4M,Fifa Score,San Lorenzo de Almagro,€23K,23000,4.4000000
Argentina,G. Mercado,AR,30,SA,€5.5M,Fifa Score,Sevilla FC,€18K,18000,5.5000000
Argentina,R. Sambueza,AR,33,SA,€4.7M,Fifa Score,Deportivo Toluca,€22K,22000,4.7000000
Argentina,M. Díaz,AR,31,SA,€4.7M,Fifa Score,Club Atlético Huracán,€13K,13000,4.7000000
Argentina,R. Ábila,AR,27,SA,€9M,Fifa Score,Club Atlético Huracán,€29K,29000,9000000
Argentina,L. Ocampos,AR,22,SA,€11M,Fifa Score,Olympique de Marseille,€31K,31000,11000000
Argentina,A. Domínguez,AR,36,SA,€2.6M,Fifa Score,Rayo Vallecano,€11K,11000,2.6000000
Argentina,L. Ponzio,AR,35,SA,€1.8M,Fifa Score,River Plate,€16K,16000,1.8000000
Argentina,G. Lux,AR,35,SA,€1.8M,Fifa Score,River Plate,€12K,12000,1.8000000
Argentina,R. Rey,AR,26,SA,€6.5M,Fifa Score,PAOK Thessaloniki,€1K,1000,6.5000000
Argentina,M. Alustiza,AR,33,SA,€4.8M,Fifa Score,Club Atlas,€28K,28000,4.8000000
Argentina,G. Escalante,AR,24,SA,€10.5M,Fifa Score,SD Eibar,€19K,19000,10.5000000
Argentina,F. Higuaín,AR,32,SA,€7M,Fifa Score,Columbus Crew SC,€11K,11000,7000000
Argentina,R. Funes Mori,AR,26,SA,€9.5M,Fifa Score,Everton,€88K,88000,9.5000000
Argentina,J. Maidana,AR,31,SA,€6M,Fifa Score,River Plate,€23K,23000,6000000
Argentina,O. Trejo,AR,29,SA,€8.5M,Fifa Score,Rayo Vallecano,€15K,15000,8.5000000
Argentina,S. Driussi,AR,21,SA,€13.5M,Fifa Score,Zenit St. Petersburg,€54K,54000,13.5000000
Argentina,M. Kranevitter,AR,24,SA,€11.5M,Fifa Score,Zenit St. Petersburg,€48K,48000,11.5000000
Argentina,F. Roncaglia,AR,30,SA,€6.5M,Fifa Score,RC Celta de Vigo,€24K,24000,6.5000000
Argentina,S. Torrico,AR,37,SA,€600K,Fifa Score,San Lorenzo de Almagro,€12K,12000,600000
Argentina,R. Martínez,AR,34,SA,€4.3M,Fifa Score,Club Atlético Lanús,€21K,21000,4.3000000
Argentina,S. Gentiletti,AR,32,SA,€5M,Fifa Score,Genoa,€32K,32000,5000000
Argentina,M. Zárate,AR,30,SA,€8.5M,Fifa Score,Watford,€63K,63000,8.5000000
Argentina,F. Armani,AR,30,SA,€5.5M,Fifa Score,Atletico Nacional Medellin,€6K,6000,5.5000000
Argentina,P. Pérez,AR,31,SA,€7.5M,Fifa Score,Boca Juniors,€27K,27000,7.5000000
Argentina,M. Andújar,AR,33,SA,€4.5M,Fifa Score,Estudiantes de La Plata,€15K,15000,4.5000000
Argentina,N. Burdisso,AR,36,SA,€1.2M,Fifa Score,Torino,€30K,30000,1.2000000
Argentina,J. Pinola,AR,34,SA,€2.7M,Fifa Score,River Plate,€23K,23000,2.7000000
Argentina,P. De Blasis,AR,29,SA,€8.5M,Fifa Score,1. FSV Mainz 05,€33K,33000,8.5000000
Argentina,N. Blandi,AR,27,SA,€10.5M,Fifa Score,San Lorenzo de Almagro,€27K,27000,10.5000000
Argentina,R. Funes Mori,AR,26,SA,€13M,Fifa Score,Monterrey,€63K,63000,13000000
Argentina,M. Ruben,AR,30,SA,€10M,Fifa Score,Rosario Central,€23K,23000,10000000
Argentina,R. Battaglia,AR,25,SA,€12.5M,Fifa Score,Sporting CP,€18K,18000,12.5000000
Argentina,R. Palacio,AR,35,SA,€4.8M,Fifa Score,Bologna,€45K,45000,4.8000000
Argentina,A. Szymanowski,AR,28,SA,€10.5M,Fifa Score,CD Leganés,€29K,29000,10.5000000
Argentina,F. Gago,AR,31,SA,€7M,Fifa Score,Boca Juniors,€25K,25000,7000000
Argentina,A. Marchesín,AR,29,SA,€8M,Fifa Score,Club América,€45K,45000,8000000
Argentina,M. Barovero,AR,33,SA,€5M,Fifa Score,Necaxa,€13K,13000,5000000
Argentina,L. López,AR,34,SA,€5.5M,Fifa Score,Racing Club de Avellaneda,€25K,25000,5.5000000
Argentina,E. Pérez,AR,31,SA,€9M,Fifa Score,River Plate,€25K,25000,9000000
Argentina,R. Funes Mori,AR,26,SA,€13M,Fifa Score,Monterrey,€63K,63000,13000000
Argentina,A. Marchesín,AR,29,SA,€8M,Fifa Score,Club América,€45K,45000,8000000
Argentina,E. Sala,AR,26,SA,€12.5M,Fifa Score,FC Nantes,€30K,30000,12.5000000
Argentina,L. Castro,AR,28,SA,€10.5M,Fifa Score,Chievo Verona,€22K,22000,10.5000000
Argentina,G. Pizarro,AR,27,SA,€10M,Fifa Score,Sevilla FC,€18K,18000,10000000
Argentina,A. Szymanowski,AR,28,SA,€10.5M,Fifa Score,CD Leganés,€29K,29000,10.5000000
Argentina,A. Ruiz,AR,23,SA,€14.5M,Fifa Score,Sporting CP,€18K,18000,14.5000000
Argentina,D. Benedetto,AR,27,SA,€12M,Fifa Score,Boca Juniors,€29K,29000,12000000
Argentina,R. Battaglia,AR,25,SA,€12.5M,Fifa Score,Sporting CP,€18K,18000,12.5000000
Argentina,F. Cervi,AR,23,SA,€14.5M,Fifa Score,SL Benfica,€13K,13000,14.5000000
Argentina,W. Caballero,AR,35,SA,€3M,Fifa Score,Chelsea,€59K,59000,3000000
Argentina,P. Zabaleta,AR,32,SA,€7M,Fifa Score,West Ham United,€99K,99000,7000000
Argentina,D. Abraham,AR,30,SA,€9.5M,Fifa Score,Eintracht Frankfurt,€35K,35000,9.5000000
Argentina,N. Pareja,AR,33,SA,€5M,Fifa Score,Sevilla FC,€22K,22000,5000000
Argentina,D. Valeri,AR,31,SA,€11M,Fifa Score,Portland Timbers,€13K,13000,11000000
Argentina,C. Ansaldi,AR,30,SA,€9M,Fifa Score,Torino,€68K,68000,9000000
Argentina,C. Yacob,AR,29,SA,€10M,Fifa Score,West Bromwich Albion,€78K,78000,10000000
Argentina,P. Piatti,AR,28,SA,€12.5M,Fifa Score,RCD Espanyol,€39K,39000,12.5000000
Argentina,G. Bou,AR,27,SA,€14.5M,Fifa Score,Club Tijuana,€34K,34000,14.5000000
Argentina,F. Fernández,AR,28,SA,€10M,Fifa Score,Swansea City,€78K,78000,10000000
Argentina,L. Paredes,AR,23,SA,€16.5M,Fifa Score,Zenit St. Petersburg,€64K,64000,16.5000000
Argentina,L. Vietto,AR,23,SA,€18M,Fifa Score,Atlético Madrid,€60K,60000,18000000
Argentina,N. Tagliafico,AR,24,SA,€14M,Fifa Score,Independiente,€23K,23000,14000000
Argentina,A. Correa,AR,22,SA,€19M,Fifa Score,Atlético Madrid,€60K,60000,19000000
Argentina,L. López,AR,27,SA,€12M,Fifa Score,SL Benfica,€16K,16000,12000000
Argentina,I. Marcone,AR,27,SA,€12.5M,Fifa Score,Club Atlético Lanús,€23K,23000,12.5000000
Argentina,E. Rigoni,AR,24,SA,€17.5M,Fifa Score,Zenit St. Petersburg,€64K,64000,17.5000000
Argentina,M. Acuña,AR,25,SA,€16M,Fifa Score,Sporting CP,€22K,22000,16000000
Argentina,F. Belluschi,AR,33,SA,€9M,Fifa Score,San Lorenzo de Almagro,€30K,30000,9000000
Argentina,G. Cabral,AR,31,SA,€10M,Fifa Score,RC Celta de Vigo,€29K,29000,10000000
Argentina,E. Lamela,AR,25,SA,€18.5M,Fifa Score,Tottenham Hotspur,€96K,96000,18.5000000
Argentina,S. Romero,AR,30,SA,€9.5M,Fifa Score,Manchester United,€97K,97000,9.5000000
Argentina,I. Piatti,AR,32,SA,€11.5M,Fifa Score,Montreal Impact,€14K,14000,11.5000000
Argentina,A. Fernández,AR,31,SA,€12.5M,Fifa Score,Atlético Madrid,€62K,62000,12.5000000
Argentina,E. Salvio,AR,26,SA,€16M,Fifa Score,SL Benfica,€17K,17000,16000000
Argentina,R. Pereyra,AR,26,SA,€18M,Fifa Score,Watford,€69K,69000,18000000
Argentina,G. Rodríguez,AR,33,SA,€7M,Fifa Score,San Lorenzo de Almagro,€27K,27000,7000000
Argentina,D. Perotti,AR,28,SA,€18M,Fifa Score,Roma,€84K,84000,18000000
Argentina,M. Lanzini,AR,24,SA,€24.5M,Fifa Score,West Ham United,€95K,95000,24.5000000
Argentina,F. Fazio,AR,30,SA,€16.5M,Fifa Score,Roma,€73K,73000,16.5000000
Argentina,M. Rojo,AR,27,SA,€21M,Fifa Score,Manchester United,€130K,130000,21000000
Argentina,J. Mascherano,AR,33,SA,€10.5M,Fifa Score,FC Barcelona,€155K,155000,10.5000000
Argentina,L. Biglia,AR,31,SA,€17.5M,Fifa Score,Milan,€105K,105000,17.5000000
Argentina,E. Garay,AR,30,SA,€19M,Fifa Score,Valencia CF,€40K,40000,19000000
Argentina,E. Banega,AR,29,SA,€25.5M,Fifa Score,Sevilla FC,€27K,27000,25.5000000
Argentina,N. Gaitán,AR,29,SA,€25.5M,Fifa Score,Atlético Madrid,€70K,70000,25.5000000
Argentina,M. Musacchio,AR,26,SA,€27M,Fifa Score,Milan,€105K,105000,27000000
Argentina,J. Pastore,AR,28,SA,€25.5M,Fifa Score,Paris Saint-Germain,€100K,100000,25.5000000
Argentina,N. Otamendi,AR,29,SA,€20M,Fifa Score,Manchester City,€140K,140000,20000000
Argentina,G. Rulli,AR,25,SA,€25.5M,Fifa Score,Real Sociedad,€28K,28000,25.5000000
Argentina,A. Gómez,AR,29,SA,€31M,Fifa Score,Atalanta,€60K,60000,31000000
Argentina,M. Icardi,AR,24,SA,€42M,Fifa Score,Inter,€105K,105000,42000000
Argentina,A. Di María,AR,29,SA,€37.5M,Fifa Score,Paris Saint-Germain,€145K,145000,37.5000000
Argentina,P. Dybala,AR,23,SA,€79M,Fifa Score,Juventus,€215K,215000,79000000
Argentina,S. Agüero,AR,29,SA,€66.5M,Fifa Score,Manchester City,€325K,325000,66.5000000
Argentina,G. Higuaín,AR,29,SA,€77M,Fifa Score,Juventus,€275K,275000,77000000
Argentina,L. Messi,AR,30,SA,€105M,Fifa Score,FC Barcelona,€565K,565000,105000000
Bolivia,J. Fierro,BO,29,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,D. Bejarano,BO,23,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,G. Álvarez,BO,25,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,J. Sagredo,BO,23,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,L. Gutiérrez,BO,19,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,C. Coimbra,BO,28,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,L. Justiniano,BO,24,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,D. Wayar,BO,23,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,R. Castro,BO,27,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,J. Flores,BO,23,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,D. Vaca,BO,39,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,B. Miranda,BO,19,SA,€800K,Fifa Score,D.C. United,€1K,1000,800000
Bolivia,J. Candía,BO,21,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,R. Quiñonez,BO,25,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,P. Azogue,BO,22,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,G. Viscarra,BO,24,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,D. Bejarano,BO,25,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,G. Valverde,BO,27,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,Marteli,BO,31,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,A. Meleán,BO,30,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,E. Zenteno,BO,32,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,M. Smedberg-Dalence,BO,33,SA,€475K,Fifa Score,IFK Göteborg,€5K,5000,475000
Bolivia,A. Chumacero,BO,26,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,J. Arce,BO,32,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,C. Lampe,BO,30,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,R. Raldes,BO,36,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,R. Cardozo,BO,27,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,P. Escobar,BO,38,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,J. Campos,BO,29,SA,€0,Fifa Score,"",€0.00,0.00,0
Bolivia,M. Martins,BO,30,SA,€0,Fifa Score,"",€0.00,0.00,0
Brazil,Lipe Veloso,BR,20,SA,€50K,Fifa Score,F.C. Tokyo,€1K,1000,50000
Brazil,Wanderson,BR,21,SA,€80K,Fifa Score,Corporación Club Deportivo Tuluá,€1K,1000,80000
Brazil,A. Santos,BR,22,SA,€100K,Fifa Score,Yeovil Town,€1K,1000,100000
Brazil,Alan,BR,20,SA,€160K,Fifa Score,LASK Linz,€2K,2000,160000
Brazil,Dudu,BR,21,SA,€160K,Fifa Score,Kashiwa Reysol,€2K,2000,160000
Brazil,Wanderson,BR,22,SA,€130K,Fifa Score,AFC Eskilstuna,€1K,1000,130000
Brazil,Kanu,BR,31,SA,€90K,Fifa Score,Shimizu S-Pulse,€1K,1000,90000
Brazil,João Victor,BR,23,SA,€180K,Fifa Score,LASK Linz,€2K,2000,180000
Brazil,Vinicius,BR,21,SA,€180K,Fifa Score,Corporación Club Deportivo Tuluá,€1K,1000,180000
Brazil,Gabriel Rodrigues,BR,21,SA,€180K,Fifa Score,Ventforet Kofu,€1K,1000,180000
Brazil,Rodrigo,BR,34,SA,€80K,Fifa Score,Limerick FC,€1K,1000,80000
Brazil,Matheus Silva,BR,20,SA,€300K,Fifa Score,San Jose Earthquakes,€1K,1000,300000
Brazil,Diego Ferraresso,BR,25,SA,€220K,Fifa Score,Cracovia,€1K,1000,220000
Brazil,Allef,BR,22,SA,€290K,Fifa Score,Vitória Setúbal,€1K,1000,290000
Brazil,Junior Messias,BR,26,SA,€260K,Fifa Score,Vercelli,€1K,1000,260000
Brazil,Lucas,BR,24,SA,€230K,Fifa Score,FC Luzern,€1K,1000,230000
Brazil,Wanderson,BR,28,SA,€260K,Fifa Score,Pohang Steelers,€3K,3000,260000
Brazil,Vinícius,BR,22,SA,€300K,Fifa Score,Vegalta Sendai,€1K,1000,300000
Brazil,Luan,BR,21,SA,€350K,Fifa Score,SK Sturm Graz,€3K,3000,350000
Brazil,Bueno,BR,21,SA,€325K,Fifa Score,Kashima Antlers,€2K,2000,325000
Brazil,Flavio,BR,21,SA,€350K,Fifa Score,Boavista FC,€1K,1000,350000
Brazil,Roni,BR,22,SA,€350K,Fifa Score,Albirex Niigata,€1K,1000,350000
Brazil,Rômulo,BR,25,SA,€325K,Fifa Score,Hammarby IF,€1K,1000,325000
Brazil,Luiz Felipe,BR,20,SA,€500K,Fifa Score,Lazio,€6K,6000,500000
Brazil,Ramón,BR,26,SA,€240K,Fifa Score,SønderjyskE,€3K,3000,240000
Brazil,Marlinho,BR,23,SA,€450K,Fifa Score,Aalesunds FK,€1K,1000,450000
Brazil,Rodrigo Vuarte,BR,29,SA,€230K,Fifa Score,Vitória,€3K,3000,230000
Brazil,Rafael Broetto,BR,26,SA,€250K,Fifa Score,CS Marítimo,€2K,2000,250000
Brazil,Leandro Pestanha,BR,33,SA,€150K,Fifa Score,Avaí Futebol Clube,€2K,2000,150000
Brazil,Marcus Vinícius,BR,33,SA,€180K,Fifa Score,Arka Gdynia,€2K,2000,180000
Brazil,Lucas Sotero,BR,26,SA,€375K,Fifa Score,Corporación Club Deportivo Tuluá,€1K,1000,375000
Brazil,Ronaldo,BR,23,SA,€375K,Fifa Score,Ohod Club,€3K,3000,375000
Brazil,Bruno,BR,23,SA,€425K,Fifa Score,LASK Linz,€3K,3000,425000
Brazil,Mateus,BR,22,SA,€450K,Fifa Score,Omiya Ardija,€1K,1000,450000
Brazil,Thio Rolim,BR,33,SA,€180K,Fifa Score,Atlético Clube Goianiense,€3K,3000,180000
Brazil,Carlinhos,BR,22,SA,€400K,Fifa Score,FC Lugano,€2K,2000,400000
Brazil,Hendrio,BR,23,SA,€425K,Fifa Score,FC Paços de Ferreira,€2K,2000,425000
Brazil,Matheus,BR,25,SA,€400K,Fifa Score,Royal Antwerp FC,€2K,2000,400000
Brazil,Danisco Fachini,BR,33,SA,€140K,Fifa Score,Atlético Clube Goianiense,€3K,3000,140000
Brazil,Ruan Renato,BR,23,SA,€425K,Fifa Score,FK Austria Wien,€3K,3000,425000
Brazil,Dráusio,BR,25,SA,€400K,Fifa Score,CS Marítimo,€2K,2000,400000
Brazil,Raphael Rossi,BR,26,SA,€350K,Fifa Score,Boavista FC,€2K,2000,350000
Brazil,Alminho Boas,BR,25,SA,€260K,Fifa Score,Vitória,€2K,2000,260000
Brazil,Bruno Ramires,BR,23,SA,€475K,Fifa Score,Moreirense FC,€1K,1000,475000
Brazil,Barbosa,BR,18,SA,€775K,Fifa Score,Ferrara (SPAL),€2K,2000,775000
Brazil,Felipe Soldivia,BR,29,SA,€350K,Fifa Score,Vitória,€3K,3000,350000
Brazil,Fabiem Jardim,BR,33,SA,€220K,Fifa Score,Associação Chapecoense de Futebol,€3K,3000,220000
Brazil,A. Empereur,BR,23,SA,€425K,Fifa Score,Foggia,€1K,1000,425000
Brazil,Maicon Sampinho,BR,25,SA,€400K,Fifa Score,Avaí Futebol Clube,€4K,4000,400000
Brazil,Bruno Silva,BR,24,SA,€400K,Fifa Score,Moreirense FC,€1K,1000,400000
Brazil,Edardynho Neto,BR,25,SA,€325K,Fifa Score,Atlético Clube Goianiense,€2K,2000,325000
Brazil,Júnior Negão,BR,30,SA,€350K,Fifa Score,Daegu FC,€1K,1000,350000
Brazil,Josi Mouraldo,BR,25,SA,€400K,Fifa Score,Vitória,€3K,3000,400000
Brazil,Carlos Travisso,BR,33,SA,€190K,Fifa Score,Atlético Clube Goianiense,€2K,2000,190000
Brazil,Dener,BR,25,SA,€450K,Fifa Score,Portimonense SC,€2K,2000,450000
